ts	imei	mwra	p.android.packageinstaller	p.system	p.android.externalstorage	p.android.documentsui	p.android.gm	p.android.settings	p.android.chrome	p.olauncher	p.inputmethod.latin	p.android.gms	p.android.defcontainer	p.android.vending	p.dogalize	p.simulator	p.google	p.process.gapps	p.katana	p.gms.persistent	p.notifier	p.browser.provider
2018-05-13 07:51:00	359043379931766163	1.00000	7.73309	9.71578	13.51509	9.99041	10.54315	12.43586	11.65027	0.28177	32.82598	63.62905	87.68310	26.14184	54.94189	25.26536	50.99685	27.08465	35.99454	68.92702	28.49301	94.05179
2018-05-13 07:52:00	359043379931766668	1.00000	6.74860	12.64198	12.76484	9.09870	10.59140	13.45177	9.99766	0.07262	70.01651	68.64827	54.05451	22.14638	92.40206	56.25631	15.77589	87.09295	99.25815	43.21230	84.36671	24.38391
2018-05-13 07:53:00	3590433799317662451	1.00000	9.99102	7.47259	6.71707	12.70340	13.05575	12.35862	15.08112	0.00636	48.57413	44.50315	24.15187	87.25310	28.37166	54.79661	6.67980	16.38718	9.20972	33.68208	58.71900	68.79630
2018-05-13 07:54:00	359043379931766080	1.00000	8.69308	6.44258	14.45890	11.15360	11.47551	15.91538	14.47891	0.00354	49.33852	33.84181	45.42992	55.78774	33.48067	21.56636	40.08067	11.76926	94.91089	1.56036	29.83121	77.35454
2018-05-13 07:55:00	3590433799317661826	1.00000	12.89155	6.42473	9.08108	10.76399	11.04773	9.67202	14.93214	0.02228	59.23468	51.81747	3.71270	79.45930	67.20838	13.05782	20.36948	13.50927	2.56650	64.36675	84.62061	83.77768
2018-05-13 07:56:00	359043379931766940	1.00000	6.14780	8.47811	7.27510	13.02741	19.94690	9.61159	12.74223	0.11088	25.76282	38.95237	36.14271	51.50428	2.49752	90.46967	18.70668	70.23417	36.57588	16.52391	5.23620	81.48758
2018-05-13 07:57:00	3590433799317662089	0.00000	6.24455	12.83373	11.32644	8.98381	11.07463	10.35137	9.10508	9.29566	43.92899	50.20378	39.80517	95.83065	54.15895	31.61512	15.45058	69.47823	19.75591	17.63025	12.02616	36.54792
2018-05-13 07:58:00	3590433799317661107	1.00000	14.32724	9.59248	8.25419	9.04326	13.32443	10.88190	11.86675	0.23978	70.29210	38.05978	23.25514	54.54854	10.55097	74.22379	62.83150	60.49006	33.80939	30.65734	13.77492	61.67309
2018-05-13 07:59:00	359043379931766726	0.00000	11.32631	10.99141	11.06652	11.68070	6.97017	14.68652	6.65303	0.00262	31.29558	55.10956	64.43856	61.94512	37.55707	4.86854	49.70140	28.96729	4.66945	89.48489	43.42285	19.10344
2018-05-13 08:00:00	8630330696303482154	0.00000	9.00540	13.30472	16.66549	10.13717	12.33071	13.63492	12.19475	0.00814	44.37223	38.67985	62.56451	16.73892	97.67517	53.25253	8.03282	12.82376	72.93779	20.02756	89.19454	27.10848
2018-05-13 08:01:00	3590433799317661297	1.00000	8.85177	10.27945	9.03486	14.54840	11.38575	7.67352	11.09897	13.79214	25.58084	58.02584	44.70952	17.23229	48.51740	34.73346	40.76073	56.12849	46.31521	9.55918	31.38179	29.96453
2018-05-13 08:02:00	3590433799317661925	1.00000	11.11899	10.18075	13.25502	7.76833	14.48641	13.94908	12.28915	0.01092	30.75982	26.01207	54.94800	13.43145	61.45909	37.27846	2.67719	90.71963	58.74797	40.15127	70.46781	94.97131
2018-05-13 08:03:00	3590433799317661651	1.00000	14.30965	8.93428	7.26372	8.76981	10.30762	10.26598	10.29602	0.00931	71.79128	58.04239	5.82894	40.08953	82.31909	58.56480	77.40501	72.05155	70.04666	61.50195	94.83106	96.70515
2018-05-13 08:04:00	8630330696303481289	1.00000	12.54526	10.91969	9.33382	11.44321	14.14123	11.73674	9.84652	0.08580	28.26075	43.64390	54.56855	60.10893	38.22732	60.49203	78.95539	53.55078	96.57811	75.69947	71.00034	94.81267
2018-05-13 08:05:00	863033069630348792	1.00000	7.96827	10.66424	10.15354	12.92703	11.00226	10.61402	5.35869	0.09391	70.39664	36.48818	3.93883	77.97700	78.17418	62.44629	77.42973	6.16906	70.08114	91.47985	74.88019	59.50646
2018-05-13 08:06:00	8630330696303482055	1.00000	5.71668	10.07977	8.24723	14.61090	15.19346	6.80620	9.80996	0.05475	43.37232	42.69472	14.19274	77.14476	16.17856	20.35048	90.59732	68.94649	31.66415	79.29179	46.32300	79.95971
2018-05-13 08:07:00	8630330696303481834	0.00000	10.43582	13.58613	13.08994	11.80896	10.14734	11.72742	9.20622	0.36912	38.87797	66.74475	42.74293	83.40004	84.22068	9.85839	16.38266	34.81501	6.81218	77.51099	23.66796	93.93243
2018-05-13 08:08:00	8630330696303481560	1.00000	6.92167	10.82628	9.52318	13.30116	16.24638	8.85084	11.19286	0.48123	34.76916	24.63825	59.40150	65.42570	37.28544	63.11997	44.79255	17.88171	21.25277	25.17322	38.15544	38.30470
2018-05-13 08:09:00	8630330696303482162	1.00000	10.67427	8.36187	11.31828	10.73892	9.90396	10.09990	12.76273	0.07351	21.89138	48.28999	81.73439	84.46245	50.30657	62.81633	95.35999	67.79146	6.55666	90.07936	10.79108	0.62232
2018-05-13 08:10:00	863033069630348487	0.00000	11.40185	12.51504	8.37681	11.97306	13.02527	14.19620	7.52926	0.10165	54.31645	66.10004	39.18136	14.90596	99.28467	62.04227	17.86525	16.58010	35.95542	1.79382	46.72902	50.29265
2018-05-13 08:11:00	8630330696303481370	1.00000	13.71802	9.16681	8.64360	13.01365	13.43720	6.93988	11.05245	0.09349	45.06129	55.18904	26.78711	24.29824	38.65064	63.26352	63.25910	22.38491	0.17662	7.19474	45.64069	80.22800
2018-05-13 08:12:00	863033069630348719	0.00000	14.88023	12.38493	10.37665	8.12047	7.70404	12.75211	5.24227	0.17318	37.81949	72.90535	86.44019	12.63274	80.91864	83.26944	81.41698	32.17037	39.77901	53.62037	92.06500	44.22682
2018-05-13 08:13:00	3590433799317661990	0.00000	10.01590	11.43516	12.11409	13.01839	12.27502	12.92613	9.87750	0.03587	37.59282	81.46427	93.92185	48.51062	35.92280	83.65830	16.97198	36.75092	30.74535	92.09531	39.97911	51.77054
2018-05-13 08:14:00	359043379931766791	0.00000	11.00734	13.04165	9.07912	8.55423	8.40207	13.20119	6.40544	0.39064	48.53392	31.19954	17.90280	49.68264	26.13791	95.71906	58.59611	63.02780	86.95999	39.02571	53.04092	12.44084
2018-05-13 08:15:00	359043379931766049	0.00000	9.56471	8.42834	14.47881	10.21797	7.55338	10.53566	7.04630	0.35169	38.06083	58.75735	78.31537	13.59956	21.26668	86.34270	45.69340	10.26784	9.94170	66.98977	82.67746	36.92015
2018-05-13 08:16:00	359043379931766437	1.00000	6.22772	9.67867	10.89820	11.29352	14.89808	11.90737	12.48335	0.03097	81.84537	26.79862	50.71287	13.38253	57.20344	59.87919	50.00360	61.18992	58.69195	28.21675	70.92388	59.28779
2018-05-13 08:17:00	359043379931766049	1.00000	12.17689	6.79724	6.93876	11.93824	11.66093	11.23288	16.34085	0.00096	54.65848	51.00213	51.81464	4.83096	50.54780	60.99031	37.34023	25.40983	85.23196	18.02320	42.09601	30.39389
2018-05-13 08:18:00	8630330696303482444	0.00000	8.22994	12.69234	10.46776	13.30650	10.33954	12.12101	7.92489	0.54359	33.02441	43.70693	20.94988	78.26059	15.93487	59.97010	85.85368	76.19831	71.60738	28.55105	90.57628	90.02300
2018-05-13 08:19:00	8630330696303482014	1.00000	11.37977	8.24481	8.89668	11.69939	11.48653	9.54016	7.70602	0.21472	54.90566	56.81808	24.79973	89.54249	44.56894	36.03633	86.77207	6.49560	48.15589	96.57625	35.58750	66.01783
2018-05-13 08:20:00	3590433799317661636	1.00000	10.76707	11.39341	10.91918	13.74821	11.60210	8.88740	9.49286	0.10451	39.28739	67.66988	75.73393	25.95103	7.84485	30.17934	63.33102	59.90183	59.20124	90.98079	27.66533	13.44673
2018-05-13 08:21:00	3590433799317661982	0.00000	12.12845	12.44718	9.63985	9.07649	10.46263	12.52161	6.45162	0.27244	53.02104	45.58154	78.05305	69.23941	15.68836	86.63497	25.34839	73.64302	54.85127	32.21040	46.56468	67.40997
2018-05-13 08:22:00	3590433799317661347	1.00000	12.46378	7.64830	6.83384	14.27926	12.19934	9.77812	14.98089	0.01063	41.96162	59.28772	42.35552	12.29287	64.28914	43.33912	21.67601	25.80700	12.94477	79.43511	10.22379	89.57410
2018-05-13 08:23:00	863033069630348370	1.00000	14.93385	6.88736	10.00327	8.19001	10.24479	9.49194	11.17808	0.30578	39.43958	34.04294	65.34807	35.87577	83.28469	92.04201	3.29986	64.60739	60.52326	3.31774	88.15225	92.66655
2018-05-13 08:24:00	3590433799317662253	0.00000	4.91352	15.74265	12.06776	6.95496	11.96777	12.30702	11.73986	0.05729	54.30464	73.93961	79.14561	46.72715	24.44072	10.73942	75.44889	9.36628	3.30930	38.57442	72.88667	54.95040
2018-05-13 08:25:00	8630330696303481388	1.00000	12.15121	6.04725	12.23965	9.70009	6.52825	12.64760	4.81565	1.37064	53.41082	53.63203	35.86860	86.00233	65.97270	4.82311	37.40818	55.95967	75.10767	8.52059	45.82036	65.58501
2018-05-13 08:26:00	863033069630348453	1.00000	8.19312	8.81170	7.69316	15.11994	14.26381	6.93889	12.35275	0.11101	46.82214	66.61463	56.69952	84.43169	79.26191	3.21794	52.27511	95.13569	76.62377	7.35209	13.42072	55.77449
2018-05-13 08:27:00	359043379931766627	0.00000	9.73487	12.65673	10.57641	10.19555	8.53415	9.90106	7.83463	0.33251	57.76888	38.93965	48.03346	94.33637	92.33508	73.36261	2.66684	92.51646	20.88402	98.44786	3.46122	39.50718
2018-05-13 08:28:00	359043379931766247	1.00000	14.32212	8.83635	7.95177	10.06038	15.80652	10.71384	12.56472	0.14336	58.57060	64.13430	17.10783	25.65960	55.91898	44.97287	67.78721	88.12006	39.36842	63.94431	83.22407	83.84547
2018-05-13 08:29:00	3590433799317661842	0.00000	7.37836	11.64920	13.45474	8.93625	8.65860	11.77429	9.66862	0.22076	37.19826	54.36176	57.57300	13.90436	19.15679	56.99323	78.62144	90.57934	58.10999	66.39098	60.28897	76.77291
2018-05-13 08:30:00	8630330696303481438	0.00000	10.40842	14.25280	13.29107	7.49000	10.45497	14.01317	8.88140	0.02137	62.66626	27.65447	60.12121	98.98294	80.02190	89.50064	82.04459	88.47847	67.00412	11.41396	53.00992	44.55567
2018-05-13 08:31:00	8630330696303481180	1.00000	12.68846	8.34768	9.96028	8.83867	14.23680	7.67823	10.03285	0.45023	36.36615	59.09567	14.02301	83.52522	30.95679	64.91433	40.27166	89.34650	7.67068	76.30316	94.02701	62.08011
2018-05-13 08:32:00	8630330696303481818	1.00000	5.35327	5.70579	8.64081	11.33202	14.46619	11.29377	14.30430	0.02550	49.21058	42.69067	49.06009	34.87719	18.86336	40.65820	4.10484	57.92463	41.19418	54.86518	29.58745	1.50616
2018-05-13 08:33:00	8630330696303482188	1.00000	11.77068	10.59468	9.18902	7.75659	12.09243	9.27222	9.83341	0.15533	58.22415	40.14071	50.26503	39.79864	24.35151	50.51876	88.70142	7.68579	57.97359	46.56513	61.61659	53.11664
2018-05-13 08:34:00	3590433799317661081	1.00000	12.07894	13.25875	12.79670	10.24685	13.76928	10.49349	8.09343	0.90078	49.16299	66.43755	28.52424	29.92898	55.18088	87.09994	48.46987	72.10547	16.77516	79.62476	55.57693	9.53063
2018-05-13 08:35:00	3590433799317661891	1.00000	6.51451	8.52824	7.60388	13.80862	13.95471	8.91370	16.85987	0.01979	51.41056	35.74008	32.38982	70.09291	88.72055	59.68352	19.61435	59.92111	54.25649	7.10723	52.12289	66.78249
2018-05-13 08:36:00	863033069630348016	1.00000	7.85566	11.54287	10.33227	11.12717	13.95674	9.50884	9.12376	0.58948	66.38677	45.46874	7.64496	48.19273	74.97712	89.29819	89.27038	47.54095	21.44482	77.79225	10.56440	79.93245
2018-05-13 08:37:00	359043379931766346	1.00000	8.62118	9.77995	7.10147	16.04053	13.36292	6.99776	14.40725	0.13411	61.99165	49.21188	4.80099	2.38607	17.35822	38.91897	43.75601	11.51368	43.45501	96.84904	80.33757	71.87803
2018-05-13 08:38:00	3590433799317661701	1.00000	12.43144	6.46658	5.93871	14.30177	17.65629	5.22044	15.82583	0.01892	27.76307	48.43656	60.61771	32.06118	43.97140	64.58389	67.08116	77.10104	47.46416	3.52331	34.71002	41.08504
2018-05-13 08:39:00	359043379931766064	1.00000	10.00622	11.02514	12.15350	12.15675	10.23261	11.06252	11.20317	0.16043	62.56473	47.91761	5.10221	44.05648	15.40335	90.69279	85.58157	39.15985	50.98160	42.14075	70.90510	46.31474
2018-05-13 08:40:00	8630330696303482196	0.00000	8.64339	13.13900	13.28495	10.28506	9.93986	11.51238	9.18310	0.04494	41.64452	53.06774	15.73383	67.34307	47.93010	79.51141	98.04930	96.85294	86.77246	1.80214	27.44625	64.28901
2018-05-13 08:41:00	3590433799317661305	1.00000	13.04464	8.87265	11.47398	8.61171	13.12842	6.11277	8.38465	0.06954	59.12441	71.57843	63.14164	35.48380	10.58936	49.72845	72.65941	50.57409	43.84716	93.42322	17.48905	77.81093
2018-05-13 08:42:00	359043379931766866	1.00000	7.93523	10.42341	8.94271	11.33195	11.92661	11.00104	8.53480	0.05243	50.81088	62.36895	51.98731	30.75690	95.66660	76.18644	38.97913	53.73917	79.75315	92.71168	43.34747	68.94179
2018-05-13 08:43:00	8630330696303482477	1.00000	11.02873	8.22958	10.45561	6.77464	9.05589	8.00658	11.00806	0.38645	60.38866	72.93470	92.56117	87.82208	27.85268	98.35011	15.81896	57.88698	6.59199	71.23648	3.86902	51.21364
2018-05-13 08:44:00	3590433799317661222	0.00000	10.48988	12.65539	9.99768	5.77525	10.54681	8.14153	6.41576	0.21987	38.35713	43.79701	91.68922	45.52464	8.01115	54.83241	60.22713	65.98009	18.58742	87.43269	51.99522	53.34944
2018-05-13 08:45:00	8630330696303482436	1.00000	13.16041	10.17420	7.76915	14.91597	10.49521	7.00479	11.20268	0.07238	28.67609	37.03108	61.18571	73.18709	14.98229	27.62346	61.80468	46.38760	78.04130	0.34015	6.49095	61.66493
2018-05-13 08:46:00	8630330696303481057	1.00000	11.44650	8.98993	7.79426	15.13938	10.79164	3.26188	13.55220	0.02045	16.36800	54.25333	92.23627	68.68788	67.60781	91.97289	13.28716	66.74916	65.88534	0.86959	11.87649	94.21523
2018-05-13 08:47:00	8630330696303482170	1.00000	12.54561	8.78516	5.88042	7.48229	11.55747	9.20422	13.46464	0.04564	59.94540	42.30703	49.32689	69.86233	71.97817	49.24736	96.58181	37.13549	45.67292	81.38720	19.32968	97.53106
2018-05-13 08:48:00	8630330696303482220	1.00000	9.35266	15.61384	9.28897	15.55208	13.95650	4.15181	9.24908	0.23291	66.96607	56.19099	96.22070	35.72838	97.22731	90.24946	19.03629	56.27910	42.77178	22.70477	51.74430	46.44685
2018-05-13 08:49:00	3590433799317661388	1.00000	4.67978	12.50313	15.14040	6.84164	15.68568	10.48008	5.72487	8.40246	40.16680	37.52171	70.41426	37.32368	73.23543	85.00504	53.38429	41.03637	72.70814	71.72083	56.57483	21.78810
2018-05-13 08:50:00	3590433799317662071	0.00000	11.52173	10.83285	11.66667	14.03879	8.05110	11.56390	7.94032	0.09048	53.48834	45.56748	94.47840	73.75467	9.80761	58.55209	61.49073	3.70141	60.78382	44.72547	89.72294	61.99826
2018-05-13 08:51:00	3590433799317662352	1.00000	14.81847	5.28195	6.86827	11.64824	9.99890	12.08261	14.02709	0.04024	40.35560	44.66923	38.18503	10.85735	96.61297	38.76162	42.69840	52.67827	49.28254	95.84372	28.44840	53.00993
2018-05-13 08:52:00	359043379931766106	0.00000	7.40504	11.15333	10.49504	9.82187	9.49348	13.07490	8.67273	0.05692	70.22380	38.71788	25.63265	50.77809	66.69654	72.68553	91.86770	1.94348	81.25417	85.94111	37.60239	2.23963
2018-05-13 08:53:00	863033069630348230	0.00000	12.53897	10.01082	12.92311	10.02289	9.25397	14.27436	10.89795	0.01274	61.89895	34.16055	45.64387	22.99784	55.81707	20.53928	84.58659	86.43112	47.20543	38.34903	9.65335	48.77775
2018-05-13 08:54:00	3590433799317662329	1.00000	8.18641	10.02435	13.17895	12.54154	10.57626	14.81234	9.07576	0.08071	32.84649	46.85380	69.35848	18.05599	90.34278	82.55889	35.83263	92.74599	80.63921	6.76102	33.59970	20.67799
2018-05-13 08:55:00	863033069630348511	1.00000	9.46447	9.12516	7.22117	16.95684	11.00812	7.80178	17.03093	0.00173	52.04592	49.69475	40.99679	72.63308	54.32647	71.55230	6.92598	71.45122	40.12187	24.09219	33.91440	40.05817
2018-05-13 08:56:00	3590433799317662220	1.00000	10.60786	8.83400	9.93849	9.80025	14.76841	11.77141	12.84197	0.02068	72.36774	36.60419	42.85046	60.87772	99.37864	24.78300	4.26002	10.43099	15.15071	58.52607	31.77650	20.00972
2018-05-13 08:57:00	3590433799317661255	0.00000	10.05874	12.53567	12.46801	8.10195	8.18623	11.53848	7.66707	3.15738	48.26037	64.81648	82.79168	67.00762	25.50311	54.04781	89.83992	0.43261	34.97125	82.28365	81.72472	99.44363
2018-05-13 08:58:00	359043379931766551	0.00000	13.55058	13.79638	12.39011	7.02830	8.23132	13.76918	7.37667	0.03177	44.51342	31.25120	38.81790	21.78880	13.13356	65.39533	88.05171	54.67493	24.82487	89.40324	19.93754	40.20556
2018-05-13 08:59:00	863033069630348651	1.00000	14.29226	9.86789	9.38050	12.97919	14.39423	8.65065	10.43590	0.28375	61.10015	62.89382	2.57753	9.10789	28.22405	65.90000	24.54132	65.55140	68.49629	11.47629	12.58196	67.56352
2018-05-13 09:00:00	3590433799317662279	0.00000	7.88043	5.91293	13.97689	12.29798	8.46431	14.78810	9.32615	0.23810	47.70868	53.95078	75.64755	21.04413	86.71785	25.04340	89.46380	5.39037	14.39119	45.89732	52.94126	22.03974
2018-05-13 09:01:00	8630330696303482485	1.00000	9.60816	11.46063	9.64603	6.87872	9.26383	8.17165	7.06358	0.14004	51.88095	58.68959	90.78889	35.24429	40.20344	56.29355	8.35080	69.69641	88.13696	33.40342	0.92176	43.70572
2018-05-13 09:02:00	3590433799317662345	1.00000	11.65805	10.96688	10.18305	5.79166	12.56608	8.54767	9.32278	1.11701	33.18987	47.34074	35.89567	63.91892	95.95859	31.67170	27.62253	51.12143	43.46630	73.88788	76.32078	26.16243
2018-05-13 09:03:00	3590433799317661131	1.00000	10.46046	8.01138	9.47380	11.95120	11.22610	9.47197	7.36428	0.25137	44.91296	72.90001	33.59266	94.43186	27.09688	29.56058	74.73497	80.45579	13.66743	13.93296	11.25479	48.45319
2018-05-13 09:04:00	3590433799317661941	1.00000	12.07000	5.72607	10.69131	6.88152	8.90249	6.05130	13.81471	0.34986	60.27456	55.66424	49.14137	86.87309	32.66194	45.91889	29.15306	86.53718	23.57480	55.45203	64.49958	66.52607
2018-05-13 09:05:00	8630330696303481453	1.00000	15.28115	7.79412	9.33204	10.18260	11.86942	8.56868	9.43615	0.00554	63.10367	61.37099	9.18673	9.36810	74.51565	66.36500	36.43595	6.07693	12.85560	25.92145	4.29091	76.69497
2018-05-13 09:06:00	3590433799317661677	0.00000	8.98314	12.37507	10.67230	13.03399	7.56830	10.48955	9.43470	0.00980	35.86660	69.33112	47.70670	99.14324	39.65712	36.05516	57.04049	56.28162	92.16197	35.18113	28.24616	77.93322
2018-05-13 09:07:00	359043379931766783	1.00000	10.62981	9.83229	11.73802	10.74765	11.35978	10.34560	12.75804	0.05916	48.98026	37.09191	9.66854	21.64272	0.26353	45.92064	49.76204	16.52602	53.39722	55.11465	37.97465	76.72687
2018-05-13 09:08:00	3590433799317661313	0.00000	10.42944	11.09891	13.17891	14.25986	5.93709	13.01434	9.46383	0.00824	47.80315	38.38756	54.24914	86.68170	77.79529	64.90825	43.42143	75.27399	14.99592	29.94900	77.47023	64.08828
2018-05-13 09:09:00	8630330696303481917	0.00000	10.76610	9.11035	13.05108	10.69748	5.86699	15.50512	7.98771	0.00571	63.83684	48.86778	92.65312	90.08583	34.63632	78.73648	97.41255	77.23673	57.39860	71.34211	58.08135	53.75790
2018-05-13 09:10:00	863033069630348255	1.00000	15.36708	9.95794	8.41967	11.61052	14.86978	11.87307	6.93639	0.06248	24.81393	54.12593	92.43110	73.18031	2.24462	77.47738	93.85876	8.66257	15.90530	86.61524	3.32076	10.92028
2018-05-13 09:11:00	8630330696303482386	1.00000	8.30844	6.79530	7.32462	13.35757	14.47122	8.89213	14.14577	0.12808	41.23733	71.54491	41.31502	98.83859	5.12858	94.58419	77.41957	28.17637	4.36935	52.50506	50.71971	60.78714
2018-05-13 09:12:00	8630330696303481578	0.00000	14.43383	7.23373	9.52863	13.97413	14.16734	9.96785	7.22947	0.01528	60.01228	56.66809	80.19606	99.85375	77.06773	91.90007	51.72994	21.46424	63.56230	93.45183	32.26020	11.07840
2018-05-13 09:13:00	3590433799317661784	1.00000	9.54144	8.99951	9.27894	11.07068	14.09710	10.19389	14.05034	0.01935	46.81549	55.20494	18.32067	4.76126	2.37088	34.57212	79.73372	9.96968	89.36835	66.15800	2.68280	17.96402
2018-05-13 09:14:00	359043379931766510	1.00000	13.91960	11.38557	10.88770	5.82758	10.78858	11.03860	11.25977	0.50016	66.93921	60.28058	96.82234	33.36203	46.28705	98.41176	18.71751	30.46220	79.73107	24.39388	26.42066	16.38210
2018-05-13 09:15:00	863033069630348487	1.00000	12.36389	9.98613	9.25195	8.83019	11.87272	9.34769	8.29424	0.05855	51.52296	48.72275	48.84799	48.46585	57.94557	47.26763	74.43390	78.56019	48.14633	63.87609	26.53509	58.37077
2018-05-13 09:16:00	8630330696303481818	0.00000	9.81493	11.21420	13.68910	10.48243	9.18524	13.97331	8.93591	0.00587	51.44318	23.64652	95.52723	30.93794	36.74427	95.43567	56.24659	35.70976	39.51405	27.93451	51.61820	47.67036
2018-05-13 09:17:00	359043379931766718	1.00000	10.19840	8.53097	7.68213	10.99392	16.34399	12.19835	14.23609	0.02933	60.39931	48.15785	66.41828	49.00854	29.34792	15.36694	66.85309	80.77052	81.20801	19.45717	4.64374	49.94014
2018-05-13 09:18:00	3590433799317661719	0.00000	10.12345	9.56870	11.24380	11.39296	9.02015	12.84063	5.18350	0.08967	54.14461	40.57229	77.14064	62.55320	1.59107	0.81277	25.53139	32.41406	4.74226	90.91434	16.52666	21.55241
2018-05-13 09:19:00	3590433799317661446	0.00000	11.69179	7.04900	12.89877	15.12656	6.97096	12.88897	8.02612	0.06866	34.28063	78.91244	87.04705	28.99677	52.70616	41.00283	57.24893	3.27862	13.42651	39.94001	21.71990	11.79615
2018-05-13 09:20:00	8630330696303481537	1.00000	9.81363	7.35446	4.14742	15.80263	12.21727	7.70518	16.42643	0.00426	57.79406	63.95891	68.88918	11.21226	96.19385	6.29084	33.06840	37.13072	89.40134	34.77494	78.80946	66.09686
2018-05-13 09:21:00	3590433799317661123	0.00000	9.20332	12.85799	11.92204	9.48234	11.30408	15.22939	9.03128	0.02835	55.74664	40.29703	10.50322	67.45673	17.23203	10.02634	32.93070	4.55352	57.02311	29.53295	24.89883	3.31708
2018-05-13 09:22:00	359043379931766015	0.00000	10.90819	10.38410	11.02330	10.19963	12.03842	10.93188	7.68064	0.09669	50.63373	69.03832	40.09589	21.45249	81.55466	96.78485	7.35228	2.18170	97.30510	58.52347	89.73308	79.20686
2018-05-13 09:23:00	8630330696303482493	0.00000	7.97140	12.93671	14.18763	9.84093	7.82015	12.60642	10.72851	0.00432	78.04942	55.11190	48.00163	37.90083	68.86088	75.08236	92.70807	9.51058	19.98164	85.33496	53.50148	72.13635
2018-05-13 09:24:00	359043379931766114	0.00000	16.90601	10.81094	7.99442	8.87591	15.68393	14.04964	12.32952	0.13958	27.36047	37.72505	13.94459	33.61359	52.80628	79.38625	57.29553	75.77606	34.48387	50.79417	88.41628	47.09456
2018-05-13 09:25:00	8630330696303482279	1.00000	3.87789	6.42671	5.43025	15.75777	12.71104	10.76591	16.60762	0.05290	47.40614	47.87746	57.05346	37.23619	85.64022	39.73896	70.33689	0.21472	71.49308	37.03064	97.08218	66.79254
2018-05-13 09:26:00	8630330696303481321	1.00000	9.22164	5.96744	7.92987	13.07405	13.37111	9.16361	16.32504	0.00757	54.26165	76.28798	59.61272	49.95490	58.43719	42.10416	50.28998	8.88852	29.77795	2.84701	17.33758	78.59937
2018-05-13 09:27:00	863033069630348537	1.00000	15.05499	10.28157	9.31955	6.83145	12.96664	9.02492	10.55317	0.20696	38.33920	45.04658	4.92175	59.58849	30.79621	69.84311	78.57869	60.14312	2.09448	26.43715	67.73077	94.74749
2018-05-13 09:28:00	863033069630348065	0.00000	11.31884	8.19851	11.03608	11.85135	5.75154	11.07203	5.58993	0.38220	58.96067	43.82528	29.84619	24.70386	46.63997	56.95147	85.04122	45.27197	46.35443	19.63158	39.94486	0.59210
2018-05-13 09:29:00	8630330696303481420	0.00000	6.89104	11.93342	11.44142	10.76445	13.17537	11.85196	10.98439	0.05300	43.72335	38.85602	66.51143	35.32618	0.82386	70.21330	73.99894	88.69800	29.90679	35.54611	14.49792	33.84707
2018-05-13 09:30:00	8630330696303481388	0.00000	12.97387	4.47146	10.60337	10.04520	13.49068	13.14817	13.50589	0.59205	38.01681	36.71102	25.79174	93.42778	45.36560	5.33419	17.21430	43.66242	45.78184	75.68687	61.84818	96.80693
2018-05-13 09:31:00	863033069630348412	1.00000	10.17527	8.47325	8.21948	12.75463	15.37159	8.61787	8.58713	0.34183	44.28713	70.01099	20.01171	95.22071	45.99574	29.69161	95.20052	52.69818	96.37773	80.35269	91.98864	41.39643
2018-05-13 09:32:00	8630330696303481768	0.00000	11.32544	12.09919	12.34960	14.32154	11.90678	13.50976	12.77803	0.00697	51.85339	51.77186	46.52817	2.04846	89.07794	26.40259	17.90132	33.14258	55.46743	50.67970	43.06383	35.28043
2018-05-13 09:33:00	3590433799317661750	1.00000	13.75766	11.95611	8.47299	7.14568	15.08958	10.66155	9.64003	0.31153	52.47486	48.81814	36.41689	99.98780	60.52943	22.97468	67.41220	74.50890	10.66178	38.08208	75.20512	82.89394
2018-05-13 09:34:00	359043379931766940	1.00000	7.79218	10.54057	9.79371	14.62827	10.07873	8.28599	10.84219	0.01840	65.67393	40.87270	1.81023	8.87358	86.37019	12.17976	28.67625	61.84330	90.49108	78.86983	56.27295	5.08046
2018-05-13 09:35:00	8630330696303481651	0.00000	9.39101	12.19996	13.60731	7.32343	4.71028	12.71284	8.38585	0.00163	47.14857	40.11008	49.49895	30.21101	42.11443	14.98549	37.01913	49.50637	40.46066	99.03152	0.61501	81.01296
2018-05-13 09:36:00	359043379931766627	1.00000	8.50117	5.79714	6.83394	13.45931	15.34849	10.35778	16.11552	0.02396	82.36306	42.04583	50.81580	61.70586	43.32674	2.79922	94.44739	24.65551	20.38444	90.80484	89.04981	95.97741
2018-05-13 09:37:00	3590433799317661073	1.00000	8.19559	4.88225	4.52313	15.25542	12.75670	9.28835	20.23219	0.00203	37.12167	41.40431	43.77187	95.14233	2.64185	17.45527	92.54051	46.25902	77.98112	57.54191	23.17994	61.32817
2018-05-13 09:38:00	3590433799317662188	1.00000	10.93216	7.59589	9.59675	6.78984	10.56625	5.89127	11.47441	0.03769	77.83106	53.70720	60.65143	48.87147	36.67820	87.62481	97.22629	51.56626	7.34902	46.27810	90.38249	27.23908
2018-05-13 09:39:00	3590433799317661768	0.00000	9.36177	12.87886	10.23217	11.40806	12.34809	9.62575	7.67023	0.12211	74.00389	59.22728	87.38423	52.58449	26.46430	54.67608	48.89971	74.94454	55.61720	45.12245	17.47391	97.00813
2018-05-13 09:40:00	3590433799317661305	0.00000	11.10024	11.06855	10.89873	14.56757	10.39681	11.30091	7.86505	0.08888	47.50911	54.28175	32.40313	8.86494	32.87583	27.87437	40.17704	0.37264	67.86375	75.64674	56.90028	50.35847
