latitude	longitude	store_name	code	location	imei
60.18427	24.95034	Kallio	FI	Europe/Helsinki	359043379931766908
8.43333	99.96667	Nakhon Si Thammarat	TH	Asia/Bangkok	3590433799317661834
41.80753	-87.65644	New City	US	America/Chicago	8630330696303481354
50.72043	11.34046	Rudolstadt	DE	Europe/Berlin	3590433799317662261
-38.65333	178.00417	Gisborne	NZ	Pacific/Auckland	8630330696303481321
48.98994	2.1699	Herblay	FR	Europe/Paris	8630330696303481578
45.69558	4.7934	Saint-Genis-Laval	FR	Europe/Paris	3590433799317662030
68.79833	16.54165	Harstad	NO	Europe/Oslo	8630330696303482394
41.24264	16.50104	Bisceglie	IT	Europe/Rome	3590433799317662493
-33.38056	-56.52361	Durazno	UY	America/Montevideo	3590433799317661917
4.02219	101.02083	Teluk Intan	MY	Asia/Kuala_Lumpur	359043379931766445
12.37169	123.62494	Masbate	PH	Asia/Manila	3590433799317662105
40.37528	28.88222	Mudanya	TR	Europe/Istanbul	3590433799317662238
47.4943	-122.24092	Bryn Mawr-Skyway	US	America/Los_Angeles	3590433799317662006
35.72917	10.58082	Msaken	TN	Africa/Tunis	3590433799317661347
53.77166	38.12408	Bogoroditsk	RU	Europe/Moscow	8630330696303481719
38.54491	-121.74052	Davis	US	America/Los_Angeles	8630330696303481719
60.02427	30.28491	Kolomyagi	RU	Europe/Moscow	8630330696303482170
54.8421	46.5813	Alatyr‚Äô	RU	Europe/Moscow	359043379931766825
-21.44345	-65.71875	Tupiza	BO	America/La_Paz	3590433799317661677
50.18545	27.06365	Shepetivka	UA	Europe/Kyiv	863033069630348586
16.0438	120.4861	Manaoag	PH	Asia/Manila	8630330696303481164
40.72371	-73.95097	Greenpoint	US	America/New_York	3590433799317661651
18.51957	73.85535	Pune	IN	Asia/Kolkata	8630330696303481891
-19.7625	-44.31389	Esmeraldas	BR	America/Sao_Paulo	359043379931766841
34.25807	-88.70464	Tupelo	US	America/Chicago	8630330696303481305
37.95143	-91.77127	Rolla	US	America/Chicago	3590433799317661123
43.61092	3.87723	Montpellier	FR	Europe/Paris	3590433799317661875
37.56667	140.11667	Inawashiro	JP	Asia/Tokyo	8630330696303482428
14.53767	46.83187	Ataq	YE	Asia/Aden	863033069630348750
50.75767	-1.5443	Lymington	GB	Europe/London	359043379931766841
35.8	137.23333	Gero	JP	Asia/Tokyo	359043379931766726
43.61092	3.87723	Montpellier	FR	Europe/Paris	359043379931766494
17.34769	78.55757	Lal Bahadur Nagar	IN	Asia/Kolkata	359043379931766759
7.62789	4.74161	Ilesa	NG	Africa/Lagos	8630330696303481453
36.61954	4.08282	Beni Douala	DZ	Africa/Algiers	3590433799317661636
-4.06667	37.73333	Same	TZ	Africa/Dar_es_Salaam	863033069630348156
-19.32556	-41.25528	Resplendor	BR	America/Sao_Paulo	8630330696303481248
32.9156	-117.14392	Mira Mesa	US	America/Los_Angeles	863033069630348396
49.88307	-119.48568	Kelowna	CA	America/Vancouver	3590433799317661271
40.24537	-75.64963	Pottstown	US	America/New_York	863033069630348321
38.91817	-78.19444	Front Royal	US	America/New_York	863033069630348313
4.92675	6.26764	Yenagoa	NG	Africa/Lagos	863033069630348271
20.74122	-100.44843	Santa Rosa Jauregui	MX	America/Mexico_City	359043379931766866
54.39635	24.04142	Alytus	LT	Europe/Vilnius	359043379931766155
12.37169	123.62494	Masbate	PH	Asia/Manila	3590433799317661404
28.92694	78.23456	Bachhraon	IN	Asia/Kolkata	3590433799317661958
60.02427	30.28491	Kolomyagi	RU	Europe/Moscow	8630330696303482048
-36.9256	-73.02841	Chiguayante	CL	America/Santiago	3590433799317661511
9.89206	43.38531	Baki	SO	Africa/Mogadishu	8630330696303481800
-26.22861	-52.67056	Pato Branco	BR	America/Sao_Paulo	863033069630348297
35.05266	-78.87836	Fayetteville	US	America/New_York	8630330696303481602
26.67319	31.4976	Juhaynah	EG	Africa/Cairo	8630330696303482352
-8.73508	24.99798	Kamina	CD	Africa/Lubumbashi	359043379931766320
34.75856	136.13108	Ueno-ebisumachi	JP	Asia/Tokyo	3590433799317662139
13.56667	-15.6	Farafenni	GM	Africa/Banjul	8630330696303481610
35.30889	139.55028	Kamakura	JP	Asia/Tokyo	359043379931766098
32.5007	-94.74049	Longview	US	America/Chicago	3590433799317661651
32.17629	75.06583	Fazilpur	PK	Asia/Karachi	3590433799317661107
44.92801	4.8951	Valence	FR	Europe/Paris	863033069630348206
30.35028	112.19028	Jingzhou	CN	Asia/Shanghai	3590433799317661610
51.78967	1.15597	Clacton-on-Sea	GB	Europe/London	3590433799317662451
18.87813	72.93924	Uran	IN	Asia/Kolkata	3590433799317662261
13.73417	-89.71472	Sonzacate	SV	America/El_Salvador	8630330696303481529
34.4833	136.84186	Toba	JP	Asia/Tokyo	359043379931766155
38.47917	-1.325	Jumilla	ES	Europe/Madrid	8630330696303481420
-10.95817	-38.79084	Tucano	BR	America/Bahia	863033069630348586
45.9836	12.70038	Cordenons	IT	Europe/Rome	3590433799317662196
13.51825	99.95469	Damnoen Saduak	TH	Asia/Bangkok	8630330696303481776
50.56149	4.69889	Gembloux	BE	Europe/Brussels	8630330696303481958
37.1759	128.9889	T‚Äôaebaek	KR	Asia/Seoul	8630330696303482386
51.84819	1.26738	Walton-on-the-Naze	GB	Europe/London	359043379931766213
54.8421	46.5813	Alatyr‚Äô	RU	Europe/Moscow	359043379931766908
25.87498	86.59611	Saharsa	IN	Asia/Kolkata	8630330696303482295
52.4581	13.28702	Dahlem	DE	Europe/Berlin	8630330696303482436
65.84811	24.14662	Tornio	FI	Europe/Helsinki	8630330696303482162
53.69786	-2.68758	Leyland	GB	Europe/London	8630330696303481024
33.95015	-118.03917	South Whittier	US	America/Los_Angeles	863033069630348701
39.78504	-85.76942	Greenfield	US	America/Indiana/Indianapolis	863033069630348875
49.738430	13.373637	Plzeň	CZ	Europe/Prague	8630330696303481024
41.77583	140.73667	Hakodate	JP	Asia/Tokyo	8630330696303481842
-8.66667	-35.71667	Catende	BR	America/Recife	3590433799317662444
38.07789	13.44275	Villabate	IT	Europe/Rome	8630330696303482121
15.72892	120.57224	Burgos	PH	Asia/Manila	8630330696303481453
15.46063	99.89166	Thap Than	TH	Asia/Bangkok	863033069630348586
15.79408	104.1451	Yasothon	TH	Asia/Bangkok	3590433799317662345
26.2173	-80.22588	North Lauderdale	US	America/New_York	3590433799317661495
51.78771	56.36091	Saraktash	RU	Asia/Yekaterinburg	3590433799317662154
45.53929	-122.38731	Troutdale	US	America/Los_Angeles	8630330696303482329
23.07492	88.28637	Pandua	IN	Asia/Kolkata	8630330696303481867
27.0174	49.62251	Al Jubayl	SA	Asia/Riyadh	359043379931766676
50.23271	12.87117	Karlovy Vary	CZ	Europe/Prague	3590433799317661107
53.19146	-2.52398	Winsford	GB	Europe/London	8630330696303482154
45.75279	130.57211	Boli	CN	Asia/Shanghai	3590433799317662444
40.42386	-3.53261	San Fernando de Henares	ES	Europe/Madrid	3590433799317661628
2.2139	102.3278	Kampung Ayer Molek	MY	Asia/Kuala_Lumpur	8630330696303482493
-25.54073	152.70493	Maryborough	AU	Australia/Brisbane	3590433799317661040
4.2475	9.00472	Idenao	CM	Africa/Douala	863033069630348552
51.24197	4.82313	Lille	BE	Europe/Brussels	359043379931766106
51.78771	56.36091	Saraktash	RU	Asia/Yekaterinburg	3590433799317662212
48.52961	12.16179	Landshut	DE	Europe/Berlin	3590433799317662006
19.32932	-98.1664	Contla	MX	America/Mexico_City	3590433799317662113
10.10649	76.35484	Alwaye	IN	Asia/Kolkata	3590433799317661701
25.49043	85.94001	Teghra	IN	Asia/Kolkata	3590433799317662378
50.23271	12.87117	Karlovy Vary	CZ	Europe/Prague	359043379931766288
15.58552	102.42587	Bua Yai	TH	Asia/Bangkok	359043379931766296
55.64776	38.02486	Malakhovka	RU	Europe/Moscow	8630330696303481404
59.33333	18.28333	Boo	SE	Europe/Stockholm	863033069630348669
-11.94306	-76.70944	Chosica	PE	America/Lima	8630330696303481263
35.06544	1.04945	Frenda	DZ	Africa/Algiers	359043379931766841
35.20889	111.73861	Changzhi	CN	Asia/Shanghai	3590433799317661560
41.72059	-87.70172	Evergreen Park	US	America/Chicago	3590433799317661313
21.28306	-89.66123	Progreso	MX	America/Merida	3590433799317661123
10.31672	123.89071	Cebu City	PH	Asia/Manila	863033069630348297
12.37169	123.62494	Masbate	PH	Asia/Manila	359043379931766932
35.21222	2.31889	Ksar Chellala	DZ	Africa/Algiers	3590433799317662147
50.80019	7.20769	Siegburg	DE	Europe/Berlin	8630330696303481842
-7.54972	110.71639	Ngemplak	ID	Asia/Jakarta	3590433799317662485
36.33011	138.89585	Annaka	JP	Asia/Tokyo	3590433799317662097
52.2	8.63333	Kirchlengern	DE	Europe/Berlin	8630330696303481446
52.53048	13.29371	Charlottenburg-Nord	DE	Europe/Berlin	863033069630348750
24.81757	84.63445	Rafiganj	IN	Asia/Kolkata	359043379931766957
49.144482	15.006139	Jindřichův Hradec	CZ	Europe/Prague	863033069630348545
6.46838	-73.26022	Socorro	CO	America/Bogota	863033069630348206
64.5635	39.8302	Severodvinsk	RU	Europe/Moscow	3590433799317661537
20.74122	-100.44843	Santa Rosa Jauregui	MX	America/Mexico_City	863033069630348636
14.8361	120.97844	Guyong	PH	Asia/Manila	359043379931766346
41.94175	123.50266	Hushitai	CN	Asia/Shanghai	359043379931766155
0.46005	34.11169	Busia	KE	Africa/Nairobi	3590433799317662105
40.68066	-73.47429	Massapequa	US	America/New_York	863033069630348446
24.96334	10.18003	Ghat	LY	Africa/Tripoli	8630330696303482030
42.819	47.1192	Buynaksk	RU	Europe/Moscow	863033069630348370
-19.32556	-41.25528	Resplendor	BR	America/Sao_Paulo	8630330696303481958
-36.9256	-73.02841	Chiguayante	CL	America/Santiago	3590433799317661859
51.21667	6.26667	Schwalmtal	DE	Europe/Berlin	8630330696303482303
37.13548	-3.67029	Las Gabias	ES	Europe/Madrid	3590433799317661149
22.75218	72.68533	Kheda	IN	Asia/Kolkata	8630330696303481362
43.50891	16.43915	Split	HR	Europe/Zagreb	3590433799317661529
41.55947	14.66737	Campobasso	IT	Europe/Rome	3590433799317661735
53.43333	-7.95	Athlone	IE	Europe/Dublin	8630330696303481172
-25.42944	-50.00639	Palmeira	BR	America/Sao_Paulo	359043379931766197
36.46917	10.78222	Beni Khiar	TN	Africa/Tunis	359043379931766627
37.30553	120.82747	Zhuangyuan	CN	Asia/Shanghai	359043379931766189
35.61452	-88.81395	Jackson	US	America/Chicago	8630330696303481347
4.88441	101.96857	Gua Musang	MY	Asia/Kuala_Lumpur	8630330696303481859
3.3285	99.1625	Tebingtinggi	ID	Asia/Jakarta	8630330696303481453
53.63333	9.85	Halstenbek	DE	Europe/Berlin	8630330696303482378
49.952431	15.268654	Kutná Hora	CZ	Europe/Prague	3590433799317662402
34.8825	128.62667	Sinhyeon	KR	Asia/Seoul	359043379931766536
-17.74431	-48.62789	Caldas Novas	BR	America/Sao_Paulo	863033069630348669
57.47908	-4.22398	Inverness	GB	Europe/London	8630330696303482394
32.55531	76.12647	Chamba	IN	Asia/Kolkata	359043379931766759
26.67319	31.4976	Juhaynah	EG	Africa/Cairo	8630330696303481073
17.06542	-96.72365	Oaxaca	MX	America/Mexico_City	8630330696303481958
-4.26613	15.28318	Brazzaville	CG	Africa/Brazzaville	3590433799317661396
-34.64167	-60.47389	Chacabuco	AR	America/Argentina/Buenos_Aires	863033069630348693
19.21667	73.08333	Dombivli	IN	Asia/Kolkata	8630330696303481727
51.21667	6.26667	Schwalmtal	DE	Europe/Berlin	863033069630348859
41.54566	-71.29144	Middletown	US	America/New_York	359043379931766650
-22.9	44.53333	Sakaraha	MG	Indian/Antananarivo	3590433799317661594
28.88162	120.03308	Guli	CN	Asia/Shanghai	3590433799317661321
35.64889	117.27583	Sishui	CN	Asia/Shanghai	8630330696303482386
25.67927	-80.31727	Kendall	US	America/New_York	8630330696303481370
12.97389	123.99333	Sorsogon	PH	Asia/Manila	863033069630348610
18.87813	72.93924	Uran	IN	Asia/Kolkata	359043379931766601
7.62789	4.74161	Ilesa	NG	Africa/Lagos	8630330696303482105
40.85158	122.74754	Haicheng	CN	Asia/Shanghai	359043379931766718
21.34222	71.30633	Kundla	IN	Asia/Kolkata	8630330696303481123
33.50921	-111.89903	Scottsdale	US	America/Phoenix	8630330696303481958
-10.95817	-38.79084	Tucano	BR	America/Bahia	8630330696303481495
61.72744	17.10558	Hudiksvall	SE	Europe/Stockholm	863033069630348644
50.76306	-1.29772	Cowes	GB	Europe/London	3590433799317662121
52.41667	0.75	Thetford	GB	Europe/London	8630330696303481644
47.76232	-122.2054	Bothell	US	America/Los_Angeles	359043379931766361
48.06919	11.37703	Gauting	DE	Europe/Berlin	359043379931766791
58.04254	65.27258	Tavda	RU	Asia/Yekaterinburg	8630330696303481016
38.96372	-76.99081	Chillum	US	America/New_York	8630330696303481156
-8.28333	-35.03333	Cabo	BR	America/Recife	359043379931766502
33.50921	-111.89903	Scottsdale	US	America/Phoenix	3590433799317661644
-34.28853	146.05093	Griffith	AU	Australia/Sydney	8630330696303481875
34.77453	-96.67834	Ada	US	America/Chicago	863033069630348727
13.51825	99.95469	Damnoen Saduak	TH	Asia/Bangkok	359043379931766056
56.11281	69.49015	Ishim	RU	Asia/Yekaterinburg	3590433799317661842
13.73417	-89.71472	Sonzacate	SV	America/El_Salvador	359043379931766569
48.43174	17.8031	Hlohovec	SK	Europe/Bratislava	3590433799317661420
40.63316	-74.13653	Port Richmond	US	America/New_York	359043379931766064
34.25807	-88.70464	Tupelo	US	America/Chicago	3590433799317661727
-19.72806	-50.19556	Iturama	BR	America/Sao_Paulo	8630330696303481032
34.61667	135.6	Yao	JP	Asia/Tokyo	3590433799317661883
27.9247	78.40102	Chharra	IN	Asia/Kolkata	863033069630348834
8.62261	-70.20749	Barinas	VE	America/Caracas	359043379931766551
48.975658	14.480255	České Budějovice	CZ	Europe/Prague	863033069630348636
-21.44236	27.46153	Tonota	BW	Africa/Gaborone	863033069630348487
48.35693	10.98461	Friedberg	DE	Europe/Berlin	359043379931766759
59.37722	28.19028	Narva	EE	Europe/Tallinn	8630330696303481552
49.65186	26.97253	Krasyliv	UA	Europe/Kyiv	863033069630348958
40.81	-73.9625	Morningside Heights	US	America/New_York	8630330696303481271
51.20219	7.36027	Radevormwald	DE	Europe/Berlin	3590433799317661230
20.22816	-103.5687	Zacoalco de Torres	MX	America/Mexico_City	359043379931766064
27.34089	117.4831	Shaowu	CN	Asia/Shanghai	8630330696303481156
37.71715	-122.40433	Visitacion Valley	US	America/Los_Angeles	863033069630348651
3.7278	98.6738	Labuhan Deli	ID	Asia/Jakarta	359043379931766007
50.23271	12.87117	Karlovy Vary	CZ	Europe/Prague	359043379931766940
-16.25	-69.08333	Yunguyo	PE	America/Lima	863033069630348057
-19.32556	-41.25528	Resplendor	BR	America/Sao_Paulo	863033069630348693
30.21121	74.4818	Malaut	IN	Asia/Kolkata	8630330696303482329
49.593777	17.250879	Olomouc	CZ	Europe/Prague	3590433799317661792
28.71271	77.656	Pilkhua	IN	Asia/Kolkata	359043379931766296
36.6009	126.665	Hongseong	KR	Asia/Seoul	3590433799317661883
53.7446	-0.33525	Kingston upon Hull	GB	Europe/London	8630330696303481032
40.55851	17.80774	Mesagne	IT	Europe/Rome	3590433799317661362
41.72059	-87.70172	Evergreen Park	US	America/Chicago	359043379931766957
41.24264	16.50104	Bisceglie	IT	Europe/Rome	8630330696303481891
59.33333	18.28333	Boo	SE	Europe/Stockholm	8630330696303481271
43.35071	46.10925	Gudermes	RU	Europe/Moscow	863033069630348552
3.51667	11.5	Mbalmayo	CM	Africa/Douala	3590433799317662014
13.51825	99.95469	Damnoen Saduak	TH	Asia/Bangkok	3590433799317661925
51.62907	-0.74934	High Wycombe	GB	Europe/London	8630330696303481487
24.05979	77.40858	Leteri	IN	Asia/Kolkata	3590433799317662113
40.37528	28.88222	Mudanya	TR	Europe/Istanbul	3590433799317662386
40.1675	34.37389	Sungurlu	TR	Europe/Istanbul	3590433799317661719
48.90472	2.2469	La Garenne-Colombes	FR	Europe/Paris	863033069630348487
49.593777	17.250879	Olomouc	CZ	Europe/Prague	3590433799317661529
54.39304	53.26023	Bavly	RU	Europe/Moscow	8630330696303482147
38.96667	-0.18333	Gandia	ES	Europe/Madrid	863033069630348289
43.86682	-79.2663	Markham	CA	America/Toronto	8630330696303481933
41.94175	123.50266	Hushitai	CN	Asia/Shanghai	3590433799317662238
27.85	112.9	Xiangtan	CN	Asia/Shanghai	863033069630348503
53.83333	-2.98333	Poulton-le-Fylde	GB	Europe/London	8630330696303482477
36.08497	9.37082	Siliana	TN	Africa/Tunis	359043379931766247
48.21644	9.02596	Albstadt	DE	Europe/Berlin	3590433799317661032
54.39304	53.26023	Bavly	RU	Europe/Moscow	8630330696303481958
36.6009	126.665	Hongseong	KR	Asia/Seoul	359043379931766486
27.34089	117.4831	Shaowu	CN	Asia/Shanghai	359043379931766171
-25.42778	-49.27306	Curitiba	BR	America/Sao_Paulo	8630330696303482311
43.62558	13.39954	Falconara Marittima	IT	Europe/Rome	8630330696303482022
55.63711	37.38115	Solntsevo	RU	Europe/Moscow	863033069630348578
-1.26424	104.09701	Simpang	ID	Asia/Jakarta	8630330696303481065
46.75451	33.34864	Nova Kakhovka	UA	Europe/Kyiv	8630330696303482212
0.51667	101.44167	Pekanbaru	ID	Asia/Jakarta	3590433799317661693
4.96667	10.7	Tonga	CM	Africa/Douala	8630330696303482030
-22.9	44.53333	Sakaraha	MG	Indian/Antananarivo	863033069630348545
-12.91667	-39.25	Muritiba	BR	America/Bahia	863033069630348537
35.48199	137.02166	Minokamo	JP	Asia/Tokyo	359043379931766213
54.8421	46.5813	Alatyr‚Äô	RU	Europe/Moscow	3590433799317662048
-7.51611	109.05389	Wangon	ID	Asia/Jakarta	863033069630348750
33.76446	-117.79394	North Tustin	US	America/Los_Angeles	359043379931766445
32.44874	-99.73314	Abilene	US	America/Chicago	8630330696303482451
32.05971	34.8732	Ganei Tikva	IL	Asia/Jerusalem	3590433799317662048
33.35283	-111.78903	Gilbert	US	America/Phoenix	359043379931766098
26.67319	31.4976	Juhaynah	EG	Africa/Cairo	863033069630348438
-25.54073	152.70493	Maryborough	AU	Australia/Brisbane	8630330696303481412
29.53885	-95.44744	Fresno	US	America/Chicago	8630330696303482170
40.60538	-73.75513	Far Rockaway	US	America/New_York	3590433799317661032
34.81667	137.4	Toyokawa	JP	Asia/Tokyo	8630330696303482451
36.76639	3.47717	Boumerdas	DZ	Africa/Algiers	3590433799317662444
48.86667	2.08333	Marly-le-Roi	FR	Europe/Paris	359043379931766841
34.9	137.5	Shinshiro	JP	Asia/Tokyo	8630330696303481123
40.72816	-74.07764	Jersey City	US	America/New_York	863033069630348156
-6.91806	106.92667	Sukabumi	ID	Asia/Jakarta	3590433799317661743
52.21099	7.02238	Gronau	DE	Europe/Berlin	863033069630348032
11.00599	77.5609	Kangayam	IN	Asia/Kolkata	8630330696303481529
46.65581	32.6178	Kherson	UA	Europe/Kyiv	359043379931766627
-4.16694	-40.7475	Guaraciaba do Norte	BR	America/Fortaleza	3590433799317661073
38.06084	-97.92977	Hutchinson	US	America/Chicago	3590433799317661487
-8.66667	-35.71667	Catende	BR	America/Recife	359043379931766411
8.43333	99.96667	Nakhon Si Thammarat	TH	Asia/Bangkok	8630330696303481412
51.42708	-0.91979	Lower Earley	GB	Europe/London	863033069630348511
38.96667	-0.18333	Gandia	ES	Europe/Madrid	863033069630348297
35.85	117.7	Dongdu	CN	Asia/Shanghai	863033069630348677
51.26	-2.1875	Westbury	GB	Europe/London	863033069630348438
40.5576	-74.28459	Woodbridge	US	America/New_York	863033069630348479
38.70734	-77.02303	Fort Washington	US	America/New_York	359043379931766676
50.75932	25.34244	Lutsk	UA	Europe/Kyiv	359043379931766114
52.21099	7.02238	Gronau	DE	Europe/Berlin	8630330696303482154
37.52487	-77.55777	Bon Air	US	America/New_York	863033069630348966
54.58048	16.86194	Ustka	PL	Europe/Warsaw	8630330696303481982
-19.65	47.31667	Antanifotsy	MG	Indian/Antananarivo	359043379931766270
40.37528	28.88222	Mudanya	TR	Europe/Istanbul	863033069630348305
50.72043	11.34046	Rudolstadt	DE	Europe/Berlin	359043379931766486
37.35813	-6.03731	San Juan de Aznalfarache	ES	Europe/Madrid	359043379931766023
33.14447	47.3799	Darreh Shahr	IR	Asia/Tehran	863033069630348644
59.80917	30.38167	Shushary	RU	Europe/Moscow	359043379931766353
37.19723	122.05228	Tianfu	CN	Asia/Shanghai	863033069630348495
27.9247	78.40102	Chharra	IN	Asia/Kolkata	359043379931766494
0.03813	36.36339	Nyahururu	KE	Africa/Nairobi	3590433799317661073
31.84568	-102.36764	Odessa	US	America/Chicago	3590433799317661628
53.14657	140.72287	Nikolayevsk-on-Amure	RU	Asia/Vladivostok	8630330696303482477
40.70995	0.57856	Amposta	ES	Europe/Madrid	359043379931766791
51.21667	6.26667	Schwalmtal	DE	Europe/Berlin	3590433799317661362
-11.48472	-37.93278	Rio Real	BR	America/Bahia	359043379931766429
41.24255	-82.61573	Norwalk	US	America/New_York	8630330696303481818
50.5107	18.30056	Strzelce Opolskie	PL	Europe/Warsaw	359043379931766478
13.70167	-89.10944	Ilopango	SV	America/El_Salvador	8630330696303481230
36.81667	117.81667	Zhoucun	CN	Asia/Shanghai	359043379931766403
11.00599	77.5609	Kangayam	IN	Asia/Kolkata	3590433799317662105
41.75338	-86.11084	Granger	US	America/Indiana/Indianapolis	3590433799317662105
35.8	137.23333	Gero	JP	Asia/Tokyo	3590433799317662089
49.820923	18.262524	Ostrava	CZ	Europe/Prague	359043379931766809
-6.91806	106.92667	Sukabumi	ID	Asia/Jakarta	3590433799317661271
22.37066	114.10479	Tsuen Wan	HK	Asia/Hong_Kong	3590433799317662022
49.88307	-119.48568	Kelowna	CA	America/Vancouver	3590433799317661230
38.10558	-1.86343	Caravaca	ES	Europe/Madrid	3590433799317662097
40.37528	28.88222	Mudanya	TR	Europe/Istanbul	359043379931766874
40.87363	14.34085	Volla	IT	Europe/Rome	8630330696303481867
27.76056	-15.58602	Maspalomas	ES	Atlantic/Canary	8630330696303481966
39.96348	-4.83076	Talavera de la Reina	ES	Europe/Madrid	3590433799317661586
3.31332	117.59152	Tarakan	ID	Asia/Makassar	8630330696303482212
51.20219	7.36027	Radevormwald	DE	Europe/Berlin	8630330696303481974
47.80527	-122.24064	Bothell West	US	America/Los_Angeles	863033069630348537
52.59319	13.32127	Wittenau	DE	Europe/Berlin	3590433799317661578
41.85059	-87.882	Westchester	US	America/Chicago	8630330696303481073
52.71083	5.74861	Emmeloord	NL	Europe/Amsterdam	863033069630348693
41.85059	-87.882	Westchester	US	America/Chicago	8630330696303482022
54.90083	38.07083	Stupino	RU	Europe/Moscow	8630330696303481065
-31.25033	-61.4867	Rafaela	AR	America/Argentina/Cordoba	3590433799317661859
-6.48167	106.85417	Cibinong	ID	Asia/Jakarta	3590433799317662030
-29.2975	-51.50361	Carlos Barbosa	BR	America/Sao_Paulo	8630330696303481362
44.97639	19.61222	Sremska Mitrovica	RS	Europe/Belgrade	359043379931766346
45.44868	-73.81669	Pointe-Claire	CA	America/Toronto	359043379931766122
-20.25333	-43.80139	Itabirito	BR	America/Sao_Paulo	3590433799317661511
48.8449	17.22635	Skalica	SK	Europe/Bratislava	863033069630348164
60.18427	24.95034	Kallio	FI	Europe/Helsinki	3590433799317661180
18.20854	-71.10077	Santa Cruz de Barahona	DO	America/Santo_Domingo	8630330696303482113
-17.83333	48.41667	Ambatondrazaka	MG	Indian/Antananarivo	359043379931766064
12.74482	4.52514	Argungu	NG	Africa/Lagos	3590433799317661990
53.19146	-2.52398	Winsford	GB	Europe/London	3590433799317661073
18.18158	76.03889	Osmanabad	IN	Asia/Kolkata	359043379931766049
-27.76952	30.79165	Vryheid	ZA	Africa/Johannesburg	8630330696303481735
-34.74785	-58.70072	Pontevedra	AR	America/Argentina/Buenos_Aires	3590433799317662006
48.98693	2.44892	Gonesse	FR	Europe/Paris	8630330696303481602
52.26083	7.00417	Losser	NL	Europe/Amsterdam	8630330696303481305
48	-4.1	Quimper	FR	Europe/Paris	8630330696303481404
-10.91111	-37.07167	Aracaju	BR	America/Maceio	8630330696303482006
47.56494	31.33078	Voznesensk	UA	Europe/Kyiv	3590433799317662071
23.02677	113.13148	Foshan	CN	Asia/Shanghai	863033069630348982
19.04222	-98.11889	Casa Blanca	MX	America/Mexico_City	359043379931766056
53.46506	-1.47217	Chapletown	GB	Europe/London	8630330696303482212
6.15038	6.83042	Nkpor	NG	Africa/Lagos	8630330696303481602
26.9423	68.11759	Tharu Shah	PK	Asia/Karachi	863033069630348909
23.5654	119.58627	Magong	TW	Asia/Taipei	863033069630348735
36.76775	2.95924	Cheraga	DZ	Africa/Algiers	359043379931766411
51.19139	6.51352	Korschenbroich	DE	Europe/Berlin	8630330696303481305
15.72892	120.57224	Burgos	PH	Asia/Manila	3590433799317661552
7.65649	4.92235	Efon-Alaaye	NG	Africa/Lagos	359043379931766239
34.06635	-84.67837	Acworth	US	America/New_York	8630330696303481495
40.87363	14.34085	Volla	IT	Europe/Rome	863033069630348396
10.98778	-74.95472	Puerto Colombia	CO	America/Bogota	3590433799317661057
11.86064	9.0027	Gaya	NG	Africa/Lagos	359043379931766098
10.58806	77.24779	Udumalaippettai	IN	Asia/Kolkata	8630330696303481321
47.76232	-122.2054	Bothell	US	America/Los_Angeles	8630330696303481156
41.09246	45.36561	Qazax	AZ	Asia/Baku	8630330696303481354
43.16547	-77.70066	Gates-North Gates	US	America/New_York	359043379931766577
51.47805	6.8625	Oberhausen	DE	Europe/Berlin	3590433799317662444
10.66668	-61.51889	Port of Spain	TT	America/Port_of_Spain	863033069630348495
53.30972	83.62389	Novosilikatnyy	RU	Asia/Barnaul	8630330696303481719
6.03333	37.55	Arba Minch	ET	Africa/Addis_Ababa	3590433799317661271
21.28306	-89.66123	Progreso	MX	America/Merida	3590433799317661255
49.738430	13.373637	Plzeň	CZ	Europe/Prague	3590433799317662477
23.9028	89.11943	Kushtia	BD	Asia/Dhaka	359043379931766221
35.74788	-95.36969	Muskogee	US	America/Chicago	863033069630348107
13.70727	9.15013	Mirriah	NE	Africa/Niamey	8630330696303481461
-27.50578	153.10236	Carindale	AU	Australia/Brisbane	3590433799317661701
14.66	120.56528	Pilar	PH	Asia/Manila	359043379931766726
28.92694	78.23456	Bachhraon	IN	Asia/Kolkata	359043379931766841
35.95664	36.7138	Binnish	SY	Asia/Damascus	8630330696303481958
18.51957	73.85535	Pune	IN	Asia/Kolkata	3590433799317661727
31.71667	73.38333	Sangla Hill	PK	Asia/Karachi	3590433799317661727
48.90982	2.45012	Bobigny	FR	Europe/Paris	863033069630348065
45.9836	12.70038	Cordenons	IT	Europe/Rome	3590433799317661032
0.03813	36.36339	Nyahururu	KE	Africa/Nairobi	8630330696303481925
37.35813	-6.03731	San Juan de Aznalfarache	ES	Europe/Madrid	8630330696303481834
65.84811	24.14662	Tornio	FI	Europe/Helsinki	3590433799317661768
40.70995	0.57856	Amposta	ES	Europe/Madrid	8630330696303481032
33.43443	-5.22126	Azrou	MA	Africa/Casablanca	359043379931766023
43.61062	-72.97261	Rutland	US	America/New_York	3590433799317661800
-34.74785	-58.70072	Pontevedra	AR	America/Argentina/Buenos_Aires	8630330696303481503
10.61285	12.19458	Biu	NG	Africa/Lagos	8630330696303481081
0.03813	36.36339	Nyahururu	KE	Africa/Nairobi	3590433799317661511
-28.44917	-52.2	Marau	BR	America/Sao_Paulo	8630330696303482337
52.09	5.23333	Zeist	NL	Europe/Amsterdam	3590433799317661644
32.61603	44.02488	Karbala	IQ	Asia/Baghdad	359043379931766114
