ts	imei	mwra	c.katana	c.dogalize	c.android.gm	c.android.chrome	c.android.youtube	c.UCMobile.intl	c.updateassist	c.UCMobile.x86	c.android.vending	c.raider
2018-05-15 09:08:00	3590433799317661453	0.00000	10.39624	7.90699	11.46863	11.89512	14.87726	42.31701	42.06525	46.39694	90.51612	21.25005
2018-05-15 09:09:00	863033069630348032	1.00000	13.44352	9.05360	9.35056	5.04664	11.41474	62.73862	68.70872	36.62093	52.18099	31.53227
2018-05-15 09:10:00	3590433799317661362	0.00000	13.63951	9.28022	12.78463	10.75990	8.50749	37.19988	58.87956	46.56475	41.14433	83.48638
2018-05-15 09:11:00	863033069630348370	0.00000	14.02556	10.47862	7.58279	13.05869	15.04021	68.71421	51.71546	27.57934	52.95849	30.77862
2018-05-15 09:12:00	8630330696303482477	0.00000	14.22140	13.16251	9.29825	10.70977	14.63294	57.35928	47.32801	36.08533	31.97601	78.08591
2018-05-15 09:13:00	8630330696303481891	1.00000	11.66255	10.95129	12.41837	9.02544	8.53057	37.32186	59.42464	66.93935	56.95814	36.84026
2018-05-15 09:14:00	3590433799317662469	1.00000	17.40290	8.04697	9.96707	6.03448	7.72116	50.27537	65.33734	17.28075	53.09768	24.62418
2018-05-15 09:15:00	8630330696303481891	1.00000	13.17455	13.87201	14.97699	13.15881	10.87661	46.57142	59.26157	54.02169	87.69861	48.88421
2018-05-15 09:16:00	359043379931766288	1.00000	13.05727	17.96766	10.27988	16.88626	13.88033	54.46736	71.44004	54.49966	73.76594	8.45832
2018-05-15 09:17:00	3590433799317661024	0.00000	10.58687	11.43764	11.89580	13.02388	14.63474	36.11136	69.51769	62.26497	90.24481	34.30117
2018-05-15 09:18:00	8630330696303481180	1.00000	13.57582	12.62868	12.57726	14.40659	14.20326	45.51464	61.46419	51.27813	78.41617	63.47713
2018-05-15 09:19:00	8630330696303481834	1.00000	13.57993	11.90745	15.09084	10.93902	11.46919	72.45666	39.33802	37.68423	91.24158	83.50423
2018-05-15 09:20:00	359043379931766692	0.00000	13.85653	17.35272	12.28648	13.98562	14.90320	46.49408	68.59898	43.51135	12.71345	43.81935
2018-05-15 09:21:00	3590433799317661230	1.00000	13.65759	14.06090	13.15159	12.19675	14.52950	59.83215	43.34947	49.18041	43.57747	8.77115
2018-05-15 09:22:00	8630330696303481768	1.00000	12.55706	11.50041	12.15618	9.90834	6.53497	57.09782	49.44413	41.58387	86.17024	9.24156
2018-05-15 09:23:00	8630330696303482451	1.00000	11.66011	13.32148	11.33036	11.82899	12.23426	61.40314	61.17657	53.78649	18.28403	90.13006
2018-05-15 09:24:00	863033069630348958	1.00000	10.41811	14.03167	14.43469	13.34464	14.41200	75.87237	46.29984	60.71380	37.92515	83.80037
2018-05-15 09:25:00	359043379931766999	1.00000	11.41133	14.97771	11.18942	15.05172	14.06204	61.48501	46.37794	34.34246	20.04271	88.73801
2018-05-15 09:26:00	3590433799317661347	0.00000	8.37037	9.47293	12.68759	15.78468	15.86941	55.43516	54.94391	45.78971	99.39412	89.75067
2018-05-15 09:27:00	3590433799317662295	1.00000	13.40208	8.95894	14.27884	10.47802	8.84777	50.80767	53.16497	38.73796	29.15763	31.98036
2018-05-15 09:28:00	8630330696303482311	1.00000	13.02566	11.47183	12.19633	13.47526	12.63815	61.04648	51.26847	50.74483	59.74093	39.19044
2018-05-15 09:29:00	8630330696303481735	1.00000	18.22605	9.12671	12.58240	8.32745	9.03731	59.76918	78.11074	55.12384	56.17936	99.32788
2018-05-15 09:30:00	8630330696303481610	0.00000	14.76649	13.83394	9.95092	10.40987	12.94517	54.92832	55.06723	63.08569	93.39643	30.28211
2018-05-15 09:31:00	3590433799317662030	0.00000	15.36819	13.80206	10.57891	12.38800	16.45220	72.89431	53.75510	44.72019	21.76521	98.64882
2018-05-15 09:32:00	863033069630348982	1.00000	16.14389	7.62562	12.25299	10.02942	9.93160	54.96446	58.62986	56.37762	42.77967	26.96061
2018-05-15 09:33:00	3590433799317662014	1.00000	12.96902	9.86931	14.25718	6.50107	9.24397	59.45177	66.03508	78.66814	8.94460	37.16138
2018-05-15 09:34:00	359043379931766452	1.00000	11.93888	9.00622	14.10519	6.86460	12.02032	66.87449	51.93546	35.59480	78.24613	58.22585
2018-05-15 09:35:00	8630330696303482378	1.00000	12.61969	5.96508	13.54872	10.40765	10.17945	62.84155	51.21790	27.43721	22.30854	77.30080
2018-05-15 09:36:00	3590433799317661503	1.00000	10.85517	15.31253	12.62341	14.23391	14.88415	54.85769	74.49358	45.90279	76.49951	84.87972
2018-05-15 09:37:00	863033069630348065	0.00000	14.55444	6.34705	15.77370	12.64489	12.79493	44.34265	65.55159	49.66117	46.17576	40.10792
2018-05-15 09:38:00	8630330696303481024	0.00000	12.74788	11.07505	7.90425	16.87668	14.28943	63.88809	51.58939	36.68477	61.51500	28.73354
2018-05-15 09:39:00	8630330696303481115	1.00000	11.83110	7.98200	8.78124	10.68590	11.55027	59.88699	49.32980	41.36659	79.80940	31.12154
2018-05-15 09:40:00	3590433799317662071	1.00000	13.94382	10.53934	13.88441	10.75967	8.62360	45.96961	52.59880	80.65193	62.72287	6.76165
2018-05-15 09:41:00	863033069630348909	0.00000	14.35302	12.52471	8.49558	12.39893	12.37636	65.02422	54.85208	63.73168	17.43707	60.44239
2018-05-15 09:42:00	8630330696303481164	1.00000	11.59759	11.63691	10.55333	15.03253	11.80773	45.52309	40.65132	48.08468	59.85287	99.84543
2018-05-15 09:43:00	3590433799317662113	1.00000	13.02640	13.25066	10.95320	13.54591	15.37793	47.11870	58.57153	42.72553	8.18764	92.92144
2018-05-15 09:44:00	359043379931766213	1.00000	11.75503	9.84312	15.18382	9.61246	9.85797	38.27541	55.28546	53.37884	8.81988	23.25389
2018-05-15 09:45:00	863033069630348966	1.00000	13.35492	14.48111	10.68513	11.98284	11.17520	66.97460	66.85846	77.47292	68.44220	3.81592
2018-05-15 09:46:00	863033069630348305	0.00000	17.64093	13.66578	12.11237	13.52792	11.90893	70.46635	52.51925	62.06932	23.57361	10.30135
2018-05-15 09:47:00	3590433799317661735	1.00000	12.05470	9.22687	12.71151	9.20736	8.69423	36.24414	59.10176	53.88493	55.85687	28.25785
2018-05-15 09:48:00	863033069630348040	0.00000	11.71417	8.46119	10.86828	12.83990	10.32033	60.74613	50.88024	50.05656	83.91005	40.39668
2018-05-15 09:49:00	3590433799317662063	1.00000	16.45155	7.35253	13.66569	12.21767	10.49293	55.33549	40.10974	41.52973	40.20412	24.50690
2018-05-15 09:50:00	359043379931766643	1.00000	12.82981	9.67978	14.15748	11.51638	13.62834	73.80112	71.90505	66.90354	36.18400	41.82834
2018-05-15 09:51:00	359043379931766437	1.00000	12.33254	10.58107	10.62153	9.92523	13.79322	81.02056	47.56438	67.21022	51.15205	48.99371
2018-05-15 09:52:00	359043379931766429	0.00000	15.08309	9.63352	7.27533	10.68314	13.38120	66.13472	66.21270	45.70423	47.00096	80.46810
2018-05-15 09:53:00	863033069630348271	0.00000	10.99766	13.83408	7.62441	11.30619	11.27479	64.27971	57.13712	33.80445	19.81415	82.68501
2018-05-15 09:54:00	3590433799317661206	1.00000	15.91915	7.60608	9.22116	9.82719	9.87634	58.71578	64.72000	57.42570	53.96533	95.33163
2018-05-15 09:55:00	863033069630348800	1.00000	12.49735	17.06675	19.90064	12.99931	14.59311	51.26333	29.81869	42.42620	88.37595	62.78686
2018-05-15 09:56:00	8630330696303481115	0.00000	14.00076	7.57326	9.42137	11.52070	10.90605	66.39039	69.38183	38.13715	73.21015	57.12686
2018-05-15 09:57:00	863033069630348628	1.00000	10.00756	9.91797	11.14584	6.99769	7.61453	69.72669	63.14253	42.60741	23.50717	77.52047
2018-05-15 09:58:00	8630330696303481891	1.00000	17.04220	10.11250	13.76394	12.63708	7.27614	36.39727	53.63903	60.28689	74.92278	87.37077
2018-05-15 09:59:00	3590433799317661818	1.00000	14.29918	9.33185	13.92119	11.64244	10.07998	67.91219	53.07826	33.63097	37.24036	71.13710
2018-05-15 10:00:00	3590433799317661958	1.00000	17.44256	7.90293	12.89691	11.74156	8.64345	67.63640	22.73378	53.22679	97.92083	5.61069
2018-05-15 10:01:00	8630330696303481701	1.00000	13.66418	11.10449	13.54083	12.19976	14.15517	61.86556	75.72715	74.43468	37.67669	43.78221
2018-05-15 10:02:00	3590433799317661123	1.00000	15.33788	11.38646	14.89009	11.50242	10.94455	70.32084	62.23708	46.53127	80.37815	97.77123
2018-05-15 10:03:00	863033069630348263	0.00000	10.52003	8.88092	6.71596	15.63338	13.55638	53.25809	59.81003	56.01304	59.70514	51.31612
2018-05-15 10:04:00	8630330696303482253	1.00000	14.65011	9.62827	12.65625	13.65008	10.28885	63.03349	38.98327	69.45319	67.83015	36.47349
2018-05-15 10:05:00	3590433799317661263	0.00000	12.05646	13.80232	10.05485	11.98938	13.50100	64.39443	57.82736	57.29243	81.38748	15.63581
2018-05-15 10:06:00	863033069630348073	0.00000	15.70652	10.13017	13.92995	13.76643	12.22426	77.31880	57.53939	53.81088	59.25932	12.36845
2018-05-15 10:07:00	3590433799317662345	0.00000	16.54218	9.32110	14.23026	11.49959	12.36318	56.22938	48.44886	62.39893	20.27717	13.33361
2018-05-15 10:08:00	3590433799317661461	0.00000	11.85578	9.54114	5.54239	13.75405	12.53222	66.36645	40.94801	56.54336	57.37418	10.36884
2018-05-15 10:09:00	359043379931766635	1.00000	12.85814	12.21760	11.24515	12.96046	11.25966	56.32561	48.19633	74.35224	63.19052	6.19429
2018-05-15 10:10:00	8630330696303481255	0.00000	13.24914	12.44237	5.52803	13.22969	12.80141	47.90465	59.70413	50.50470	67.26850	12.85946
2018-05-15 10:11:00	8630330696303481263	0.00000	16.60796	15.26687	9.53127	12.10792	13.77165	50.15349	69.69543	55.02186	91.59777	20.03339
2018-05-15 10:12:00	3590433799317661479	1.00000	12.09391	10.70173	10.86244	8.71126	8.10172	60.31180	59.60087	69.91603	93.45856	16.11076
2018-05-15 10:13:00	863033069630348743	1.00000	12.86390	14.23335	10.51063	12.69439	12.73870	65.94898	64.37446	35.95081	97.44275	4.51634
2018-05-15 10:14:00	8630330696303481222	0.00000	13.63788	12.03581	7.35892	11.68688	12.29134	54.26599	49.95314	45.74800	59.98772	74.63067
2018-05-15 10:15:00	8630330696303482329	1.00000	13.20547	15.13346	9.86440	12.27831	11.53702	69.63498	48.21761	39.07345	90.93764	56.19812
2018-05-15 10:16:00	3590433799317661784	1.00000	9.95120	9.31814	11.49883	10.28577	9.77460	72.39750	40.12295	41.43326	52.26021	25.59287
2018-05-15 10:17:00	863033069630348289	1.00000	11.68098	13.22298	11.75155	12.66881	12.82992	38.01072	56.16724	44.05238	5.31462	50.02879
2018-05-15 10:18:00	863033069630348784	1.00000	12.80407	11.32988	12.46133	7.12264	6.37871	77.59707	51.42302	52.71056	69.10300	94.29682
2018-05-15 10:19:00	863033069630348701	1.00000	13.09154	8.60877	13.85052	13.19448	11.52692	57.40994	83.15780	47.42086	92.74558	98.06151
2018-05-15 10:20:00	8630330696303481701	1.00000	11.45984	9.85224	14.75457	10.42399	8.65715	54.05910	60.18680	70.18392	57.88241	44.26533
2018-05-15 10:21:00	863033069630348941	1.00000	12.49380	8.22617	14.28484	8.85321	8.46104	46.75171	61.49512	39.15305	63.74262	86.32847
2018-05-15 10:22:00	359043379931766619	0.00000	12.56200	8.13344	11.58522	12.24352	13.18083	54.57198	69.39446	33.14727	29.31538	44.58535
2018-05-15 10:23:00	3590433799317661255	0.00000	10.14435	9.48248	11.46864	16.74954	13.64355	58.52664	63.15096	32.38866	75.86349	26.05041
2018-05-15 10:24:00	8630330696303481750	1.00000	11.25417	9.10044	11.90057	14.45248	14.63658	52.96147	59.34228	43.50862	55.86598	51.59504
2018-05-15 10:25:00	8630330696303481172	0.00000	7.53941	12.68143	10.10941	14.72744	5.45823	48.82747	54.46249	62.19908	60.61501	57.67708
2018-05-15 10:26:00	3590433799317662071	1.00000	16.66299	11.81073	12.14707	7.02988	4.90934	67.22276	52.96814	44.92753	31.55261	34.80551
2018-05-15 10:27:00	863033069630348321	1.00000	13.53060	11.38514	15.29648	10.04825	9.39068	63.90231	58.75201	49.67602	5.08007	37.16250
2018-05-15 10:28:00	3590433799317661016	0.00000	12.10188	12.66682	9.73771	12.52986	15.83805	54.66963	59.41962	34.96936	87.88295	71.79095
2018-05-15 10:29:00	359043379931766007	1.00000	14.74947	17.01735	14.94709	14.21152	12.23790	63.31507	29.38253	34.09377	82.49445	67.12787
2018-05-15 10:30:00	863033069630348966	1.00000	8.50591	8.72526	8.13130	7.61802	10.10588	66.50662	46.45985	55.29069	2.95972	46.72071
2018-05-15 10:31:00	3590433799317662113	1.00000	13.35132	11.32252	6.70356	12.99528	10.00441	54.86178	64.03339	61.76714	12.96384	35.14043
2018-05-15 10:32:00	3590433799317661966	1.00000	11.52371	10.74241	12.93445	11.79048	12.62501	69.22196	56.08707	66.39656	48.69470	53.74889
2018-05-15 10:33:00	8630330696303482337	1.00000	15.20378	9.18512	10.70351	7.27739	9.87426	60.64061	58.76492	66.93731	81.47362	22.69646
2018-05-15 10:34:00	359043379931766783	0.00000	10.97397	13.49036	14.41965	12.69910	15.95664	51.43159	62.26106	41.22506	87.65284	37.33013
2018-05-15 10:35:00	359043379931766684	0.00000	15.73861	11.21639	11.63448	11.40510	12.17649	49.41021	45.35185	44.71357	4.12868	73.38814
2018-05-15 10:36:00	8630330696303481891	1.00000	12.14780	9.30538	12.34834	7.34948	8.27264	56.37652	49.85714	56.74754	52.75533	70.50981
2018-05-15 10:37:00	8630330696303481636	1.00000	12.87834	10.60278	13.79938	8.19976	7.29082	60.79366	38.30630	54.70628	69.57613	59.41255
2018-05-15 10:38:00	863033069630348438	0.00000	14.18711	7.76204	14.36652	12.95936	10.50711	70.31128	46.56546	67.60927	74.84164	70.61102
2018-05-15 10:39:00	863033069630348339	0.00000	11.97103	12.24789	9.30515	13.93272	13.11703	64.23622	59.38651	45.61691	75.18763	19.76629
2018-05-15 10:40:00	3590433799317662220	1.00000	12.30240	13.64538	13.12063	13.36854	12.20846	50.30280	55.45830	53.09404	90.96377	3.35986
2018-05-15 10:41:00	359043379931766122	0.00000	12.27569	7.88761	11.88783	12.91135	11.77761	54.45540	63.40011	55.93831	45.93222	10.06147
2018-05-15 10:42:00	8630330696303482170	0.00000	17.72463	9.42397	12.47859	12.08446	7.05081	60.80074	61.01035	28.34890	62.67598	42.34913
2018-05-15 10:43:00	863033069630348289	0.00000	13.08482	10.94339	14.68339	11.72242	11.20654	70.80176	71.84416	45.44709	4.82411	50.50442
2018-05-15 10:44:00	863033069630348685	0.00000	13.20987	13.83117	10.47322	13.45357	10.69896	67.38177	68.16127	38.22898	11.16459	88.34710
2018-05-15 10:45:00	863033069630348883	0.00000	14.74046	13.87937	9.28350	11.24374	12.21929	54.16677	22.16783	39.72143	42.06510	83.44557
2018-05-15 10:46:00	863033069630348016	0.00000	10.12826	10.10629	13.60996	14.08466	16.77035	70.78124	62.55146	51.48325	15.93900	12.81995
2018-05-15 10:47:00	3590433799317661081	1.00000	10.29541	7.40612	12.11636	11.40150	10.46745	52.50928	47.93071	62.88637	19.01024	13.39880
2018-05-15 10:48:00	3590433799317662139	0.00000	13.21484	13.06910	11.33437	9.49933	15.82973	66.03488	48.75234	40.44706	38.84826	56.25403
2018-05-15 10:49:00	8630330696303482154	1.00000	9.95861	10.52211	15.02375	8.96340	7.77042	49.20783	41.30309	21.12877	88.08143	9.84519
2018-05-15 10:50:00	359043379931766049	1.00000	14.31258	11.47214	9.88859	13.54237	12.04936	68.52082	51.03449	42.23659	10.63220	65.94486
2018-05-15 10:51:00	8630330696303481925	0.00000	11.33114	11.52761	9.34409	15.31433	13.13393	72.28660	44.97818	50.31098	80.17777	46.04322
2018-05-15 10:52:00	3590433799317662394	1.00000	12.91010	8.56695	13.96116	12.72119	14.13453	55.62640	56.81813	51.19507	48.58420	19.54177
2018-05-15 10:53:00	3590433799317661784	1.00000	11.20512	16.40461	14.45484	12.94909	12.45892	56.30899	63.96252	63.90814	44.76192	46.98094
2018-05-15 10:54:00	8630330696303481321	0.00000	10.23752	8.02773	12.64969	14.98093	11.32615	58.85586	55.52943	51.17187	81.32958	40.56037
2018-05-15 10:55:00	8630330696303482246	1.00000	12.02033	8.46361	15.97682	8.70458	7.89582	65.89965	42.78635	34.69012	66.55998	58.70467
2018-05-15 10:56:00	3590433799317661214	1.00000	14.25913	14.01234	15.20379	14.27085	10.15461	72.82865	48.06991	69.38807	64.72565	87.96701
2018-05-15 10:57:00	359043379931766569	1.00000	17.36622	10.96955	11.08900	7.88782	9.25773	72.76406	40.55838	42.69651	22.85734	2.37055
2018-05-15 10:58:00	3590433799317661347	0.00000	9.55155	9.50139	10.67485	11.86518	9.22784	64.28495	39.74783	58.79822	53.17987	99.89068
2018-05-15 10:59:00	3590433799317661826	0.00000	13.13011	13.38813	9.29494	14.85008	10.06096	80.43874	56.97189	52.95761	9.19911	88.23215
2018-05-15 11:00:00	3590433799317661925	1.00000	11.85246	7.73353	13.11570	6.99298	9.29470	63.50743	41.96628	44.88102	12.43466	31.69535
2018-05-15 11:01:00	8630330696303482196	1.00000	12.84053	10.68598	11.33264	8.10899	8.57818	80.26185	44.21095	24.47796	31.97928	61.29560
2018-05-15 11:02:00	8630330696303482121	1.00000	16.49592	16.05717	15.06525	14.34651	11.30037	63.87758	59.28862	62.35521	96.51420	22.16529
2018-05-15 11:03:00	3590433799317662022	0.00000	10.46167	11.08214	9.14118	15.59587	11.54911	70.91404	32.31080	60.32387	92.55569	95.07433
2018-05-15 11:04:00	863033069630348933	0.00000	10.43487	10.39768	6.21140	12.69425	13.14111	46.35891	68.58195	50.97359	58.52491	51.99403
2018-05-15 11:05:00	3590433799317661420	1.00000	14.81559	8.76206	11.91721	9.85494	10.02680	75.62801	49.28915	72.86258	94.48007	1.42780
2018-05-15 11:06:00	359043379931766262	0.00000	15.28122	7.41416	12.58797	7.74610	11.57319	57.58603	59.89280	49.29460	11.05501	12.70109
2018-05-15 11:07:00	863033069630348982	1.00000	10.30175	9.47192	10.89477	14.26338	14.03189	70.82661	63.54484	34.80136	63.99349	63.18204
2018-05-15 11:08:00	8630330696303482485	0.00000	13.37796	7.37991	13.01980	14.48455	12.32072	71.67542	69.70665	26.11382	38.60168	12.59225
2018-05-15 11:09:00	359043379931766015	1.00000	13.37396	9.30983	15.64465	12.40560	10.18401	43.55206	44.47612	66.14542	88.83781	92.27646
2018-05-15 11:10:00	8630330696303482410	0.00000	12.06369	12.86390	12.74890	13.18003	14.80245	52.49551	57.47282	25.65881	21.43875	15.85502
2018-05-15 11:11:00	359043379931766684	1.00000	14.42934	8.80785	15.09083	11.92376	10.02018	63.63650	39.19968	40.72151	97.25539	54.07668
2018-05-15 11:12:00	8630330696303481750	1.00000	14.92737	8.69987	12.42723	12.12593	11.53411	57.43287	63.85106	34.74342	94.10246	27.65527
2018-05-15 11:13:00	3590433799317661552	0.00000	12.11855	14.03557	16.43125	11.09780	12.39703	50.14652	67.76239	40.72173	93.72497	67.53510
2018-05-15 11:14:00	3590433799317661974	1.00000	19.34087	18.23524	17.20328	12.37248	10.50699	78.45856	51.34308	63.11829	34.45449	3.64342
2018-05-15 11:15:00	3590433799317661677	1.00000	13.91124	7.51595	14.06783	10.10916	10.08836	42.37207	55.87546	48.87682	5.05782	17.49706
2018-05-15 11:16:00	3590433799317661818	0.00000	10.62541	10.05930	12.47834	16.17000	14.83962	51.41012	49.16035	61.11246	84.60160	63.76477
2018-05-15 11:17:00	359043379931766171	1.00000	13.64934	17.05385	15.28289	14.33298	13.42089	65.69577	61.31404	72.99678	1.39363	25.31478
2018-05-15 11:18:00	8630330696303481610	1.00000	10.44944	8.30228	9.19894	9.02003	8.45155	60.10038	53.57289	42.33311	60.65350	96.08009
2018-05-15 11:19:00	3590433799317662022	1.00000	12.95563	12.05710	9.41040	15.09268	12.42728	47.42569	57.68941	37.76287	80.92183	16.90494
2018-05-15 11:20:00	863033069630348206	1.00000	12.07141	13.74882	11.76778	14.28384	13.97788	41.59169	28.74863	59.21474	71.56698	31.85763
2018-05-15 11:21:00	3590433799317662204	1.00000	13.34052	7.91847	17.03650	9.60991	7.79467	53.74688	55.51783	45.58533	23.34292	26.21731
2018-05-15 11:22:00	863033069630348503	1.00000	10.37703	15.64035	13.69987	15.15449	14.50838	49.71452	43.78363	56.97497	67.61634	72.59002
2018-05-15 11:23:00	359043379931766395	1.00000	11.34001	7.35240	15.07869	9.53037	12.35242	71.30327	67.32449	60.15715	54.97537	35.86698
2018-05-15 11:24:00	359043379931766643	0.00000	12.36596	11.03143	4.23587	15.18078	12.74512	54.68999	54.45243	48.38313	98.08232	36.20571
2018-05-15 11:25:00	863033069630348024	1.00000	12.71701	12.35210	13.37268	11.81088	12.35527	55.06707	39.16594	47.03374	26.51036	84.93520
2018-05-15 11:26:00	8630330696303481487	1.00000	17.42251	8.08727	12.53539	10.07734	13.64208	47.42623	52.39044	45.10000	44.20237	1.48627
2018-05-15 11:27:00	8630330696303481735	1.00000	10.61498	16.08889	12.00821	14.30949	14.07963	78.38619	62.29578	71.17684	3.87444	38.78353
2018-05-15 11:28:00	3590433799317661644	1.00000	13.36529	12.86446	15.83911	14.55454	12.47799	48.32585	52.46819	42.75913	92.85736	89.97525
2018-05-15 11:29:00	8630330696303481255	1.00000	12.53888	17.79612	11.35961	14.14897	13.03221	69.56431	39.94490	46.18656	66.67924	74.74824
2018-05-15 11:30:00	8630330696303481909	1.00000	14.79955	7.78113	10.29982	9.00427	8.93781	69.32832	54.27936	50.78685	9.47772	5.45876
2018-05-15 11:31:00	8630330696303482279	0.00000	13.55427	15.41005	11.80234	15.14786	10.65598	71.15782	43.94718	67.58042	69.89278	15.37224
2018-05-15 11:32:00	3590433799317662386	1.00000	13.63766	7.86035	13.65627	8.84709	11.73678	58.70815	55.13168	46.85794	55.08951	53.03799
2018-05-15 11:33:00	863033069630348529	1.00000	12.56311	7.79130	14.79388	10.62756	11.07319	52.74438	48.71609	54.13406	71.22617	86.60223
2018-05-15 11:34:00	8630330696303481255	1.00000	12.63675	11.16062	11.90015	14.70112	15.59950	69.57051	61.62469	48.75029	4.12556	59.60039
2018-05-15 11:35:00	8630330696303481982	1.00000	12.29241	8.05463	14.14310	7.08749	10.36705	60.84611	55.12157	75.46939	85.93379	53.36386
2018-05-15 11:36:00	3590433799317661339	1.00000	7.38952	12.53625	14.24144	7.72773	8.33435	49.35055	53.80447	69.96217	12.30733	46.84110
2018-05-15 11:37:00	359043379931766817	1.00000	12.90714	7.88942	12.17410	6.94866	11.24761	39.24231	72.78914	34.76825	67.85908	62.74403
2018-05-15 11:38:00	863033069630348511	1.00000	10.69093	13.92573	11.33646	8.83151	11.16392	57.44364	66.75873	65.03396	50.43818	13.29676
2018-05-15 11:39:00	8630330696303481594	1.00000	11.24429	8.15315	10.70248	8.70522	11.70990	68.12016	43.44793	50.30350	41.88187	20.64685
2018-05-15 11:40:00	863033069630348099	1.00000	14.30616	12.55283	12.59975	12.48374	11.10514	67.20480	43.72275	62.58429	65.80527	32.05300
2018-05-15 11:41:00	3590433799317661917	1.00000	12.57490	10.49496	11.93751	12.57332	14.68702	53.93951	56.61955	57.41796	60.78516	53.30203
2018-05-15 11:42:00	359043379931766064	1.00000	11.25183	9.10123	12.79701	7.67489	9.75506	60.34114	70.44810	54.92837	95.88695	56.73235
2018-05-15 11:43:00	359043379931766098	1.00000	12.31547	7.42652	10.70368	11.64043	11.84563	71.66192	70.35604	59.23178	48.87507	71.38591
2018-05-15 11:44:00	359043379931766668	1.00000	15.80566	7.81170	14.01323	10.18444	10.84154	71.44984	51.29038	44.23184	82.37040	40.51098
2018-05-15 11:45:00	359043379931766171	0.00000	12.46086	10.27692	4.21732	13.00758	13.03756	71.05834	49.04433	61.98647	43.36900	24.05936
2018-05-15 11:46:00	359043379931766478	1.00000	10.89342	12.34038	12.04555	12.32881	14.66186	67.59359	57.65996	55.39564	73.00747	39.00729
2018-05-15 11:47:00	863033069630348875	1.00000	10.95656	11.62888	12.31591	7.69237	8.17456	51.31462	45.91702	28.64876	80.82415	64.28963
2018-05-15 11:48:00	8630330696303482279	1.00000	15.33290	9.84450	14.69373	9.17696	10.41224	86.77443	54.51323	51.86848	87.49479	52.41683
2018-05-15 11:49:00	3590433799317661214	1.00000	13.48701	8.65187	12.86064	12.26758	9.95359	59.46658	56.83333	58.68517	36.85316	92.49840
2018-05-15 11:50:00	359043379931766627	1.00000	10.99617	9.89696	13.32920	8.42596	4.33057	73.39987	71.54812	25.63879	71.09439	96.75425
2018-05-15 11:51:00	8630330696303482246	0.00000	13.97643	9.37783	12.92998	8.83169	8.93843	94.94236	44.79508	55.25232	41.71164	92.26645
2018-05-15 11:52:00	3590433799317661859	1.00000	10.79471	8.93300	11.33315	14.17219	10.95709	64.16545	40.41805	75.41390	76.82353	62.45521
2018-05-15 11:53:00	359043379931766460	1.00000	13.40340	6.92386	15.70990	7.00983	11.65433	57.50701	61.20948	13.39385	75.93621	92.68386
2018-05-15 11:54:00	3590433799317661792	0.00000	11.61280	11.26509	6.81072	11.83462	11.80394	50.25685	50.39418	48.74180	3.28203	80.18679
2018-05-15 11:55:00	3590433799317661115	1.00000	11.57838	12.82729	12.06142	9.13880	4.43113	37.28593	48.42138	53.47264	3.62392	5.27690
2018-05-15 11:56:00	863033069630348453	1.00000	15.14405	9.57194	15.15058	9.95049	7.31590	72.02972	66.26260	46.82651	92.91285	29.42811
2018-05-15 11:57:00	8630330696303481305	1.00000	9.01681	15.58406	10.72630	13.41672	15.06057	48.19679	52.09920	55.44436	87.58697	41.93004
2018-05-15 11:58:00	8630330696303481412	1.00000	12.24949	13.80410	6.02807	8.13680	11.83740	36.82648	61.88675	54.90282	14.57118	16.78704
2018-05-15 11:59:00	8630330696303481081	1.00000	12.00339	15.50621	12.19973	12.66349	13.55956	86.28550	40.97152	42.28652	36.89992	46.11747
2018-05-15 12:00:00	8630330696303481727	1.00000	9.47568	8.38028	11.82067	12.70617	15.64967	58.94602	64.05203	56.79291	37.20604	88.33646
2018-05-15 12:01:00	8630330696303481263	0.00000	12.06572	14.05443	10.35282	16.11214	10.79408	57.09206	51.54916	45.62457	78.06889	40.17099
2018-05-15 12:02:00	359043379931766106	1.00000	11.40089	7.83248	11.33069	12.68925	13.13651	57.96450	67.18073	40.65108	13.38434	5.21048
2018-05-15 12:03:00	8630330696303482220	1.00000	10.91282	11.31339	12.57090	10.00871	8.99043	46.16703	59.46309	51.62724	38.81370	24.06220
2018-05-15 12:04:00	8630330696303481016	1.00000	14.76575	10.75951	13.90570	10.50742	11.46331	44.17822	45.16222	30.84300	92.81318	4.23992
2018-05-15 12:05:00	8630330696303481099	0.00000	12.46468	9.58342	14.06673	11.83739	14.88882	75.68647	62.18781	48.87660	13.48958	1.62542
2018-05-15 12:06:00	8630330696303481388	1.00000	12.04841	14.02150	12.58437	13.03332	13.37186	54.18911	25.92033	55.20301	37.81230	61.37773
2018-05-15 12:07:00	8630330696303482220	1.00000	11.75882	11.30447	12.06890	9.65724	6.99582	67.50851	57.35057	55.67895	85.76814	15.59058
2018-05-15 12:08:00	3590433799317662378	1.00000	14.06783	7.67827	12.77450	9.46946	10.12674	51.19534	54.37367	60.02944	22.78349	4.08698
2018-05-15 12:09:00	3590433799317662261	0.00000	10.55879	9.07133	10.38113	11.88441	13.54342	60.25857	62.48528	54.76243	16.45227	58.24165
2018-05-15 12:10:00	3590433799317661032	1.00000	14.70301	13.82575	15.31187	12.12341	12.35044	57.31958	74.90212	61.76280	22.57999	58.49336
